2017-09-11 22:16:50 INFO  TestBase:267 - input--homepage.loginpage.signup.pwd--Password
2017-09-11 22:16:50 INFO  TestBase:267 - click--homepage.loginpage.signup.signupBtn--
2017-09-11 22:16:51 INFO  TestBase:267 - verifyValidation--homepage.loginpage.signup.firstnameerr|homepage.loginpage.signup.lastnameerr|homepage.loginpage.signup.mobileerr|homepage.loginpage.signup.emailerr|homepage.loginpage.signup.pwserr|homepage.loginpage.signup.alreadyregerr--Expected_Result
2017-09-11 22:17:01 INFO  TestBase:267 - Execute test suite name is :SignUpPageTestCase
2017-09-11 22:17:01 INFO  TestBase:267 - startAppium----
2017-09-11 22:34:21 INFO  TestBase:268 - Execute test suite name is :SignUpPageTestCase
2017-09-11 22:34:21 INFO  TestBase:268 - startAppium----
2017-09-11 22:35:28 INFO  TestBase:268 - navigateURL--URL--
2017-09-11 22:35:28 INFO  TestBase:268 - http://makemytrip.com
2017-09-11 22:35:32 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-11 22:35:33 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-11 22:35:33 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-11 22:35:36 INFO  TestBase:268 - click--homepage.loginpage.signupBtn--
2017-09-11 22:35:38 INFO  TestBase:268 - input--homepage.loginpage.signup.firstname--FirstName
2017-09-11 22:46:07 INFO  TestBase:268 - Execute test suite name is :SignUpPageTestCase
2017-09-11 22:46:07 INFO  TestBase:268 - startAppium----
2017-09-11 22:47:14 INFO  TestBase:268 - navigateURL--URL--
2017-09-11 22:47:14 INFO  TestBase:268 - http://makemytrip.com
2017-09-11 22:47:27 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-11 22:47:27 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-11 22:47:27 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-11 22:47:30 INFO  TestBase:268 - waitForAlert----
2017-09-14 21:53:06 INFO  TestBase:268 - Execute test suite name is :LoginPageTestCases
2017-09-14 21:53:06 INFO  TestBase:268 - startAppium----
2017-09-14 21:53:56 INFO  TestBase:268 - Execute test suite name is :LoginPageTestCases
2017-09-14 21:53:56 INFO  TestBase:268 - startAppium----
2017-09-14 22:29:48 INFO  TestBase:268 - Execute test suite name is :LoginPageTestCases
2017-09-14 22:29:48 INFO  TestBase:268 - startAppium----
2017-09-14 22:33:38 INFO  TestBase:268 - Execute test suite name is :LoginPageTestCases
2017-09-14 22:33:39 INFO  TestBase:268 - startAppium----
2017-09-14 22:35:20 INFO  TestBase:268 - navigateURL--URL--
2017-09-14 22:35:20 INFO  TestBase:268 - http://makemytrip.com
2017-09-14 22:35:35 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-14 22:35:35 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-14 22:35:35 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-14 22:35:36 INFO  TestBase:268 - click--homepage.loginpage.loginBtn--
2017-09-14 22:35:49 INFO  TestBase:268 - waitForAlert----
2017-09-14 22:41:58 INFO  TestBase:268 - Execute test suite name is :LoginPageTestCases
2017-09-14 22:41:58 INFO  TestBase:268 - startAppium----
2017-09-14 22:43:29 INFO  TestBase:268 - navigateURL--URL--
2017-09-14 22:43:29 INFO  TestBase:268 - http://makemytrip.com
2017-09-14 22:43:38 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-14 22:43:38 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-14 22:43:38 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-14 22:43:48 INFO  TestBase:268 - click--homepage.loginpage.loginBtn--
2017-09-14 22:43:57 INFO  TestBase:268 - input--homepage.loginpage.login.emailtxtbox--Email
2017-09-14 22:44:27 INFO  TestBase:268 - input--homepage.loginpage.login.pwdtxtbox--Password
2017-09-14 22:44:28 INFO  TestBase:268 - click--homepage.loginpage.loginBtn--
2017-09-14 22:44:28 INFO  TestBase:268 - verifyValidation--homepage.loginpage.login.emailerrmsg|homepage.loginpage.login.pwderrmsg--Expected_Result
2017-09-14 22:44:29 INFO  TestBase:268 - homepage.loginpage.login.emailerrmsg
2017-09-14 22:44:32 INFO  TestBase:268 - stopAppium----
2017-09-19 22:02:51 INFO  TestBase:268 - Execute test suite name is :LoginPageTestCases
2017-09-19 22:02:51 INFO  TestBase:268 - startAppium----
2017-09-19 22:07:04 INFO  TestBase:268 - Execute test suite name is :LoginPageTestCases
2017-09-19 22:07:04 INFO  TestBase:268 - startAppium----
2017-09-19 22:08:42 INFO  TestBase:268 - navigateURL--URL--
2017-09-19 22:08:42 INFO  TestBase:268 - http://makemytrip.com
2017-09-19 22:08:48 INFO  TestBase:268 - verifyTitle----MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-19 22:08:48 INFO  TestBase:268 - MakeMyTrip, India's No 1 Travel Site | Book Hotels, Flights, Holiday
2017-09-19 22:08:49 INFO  TestBase:268 - click--homepage.loginIcon--
2017-09-19 22:08:51 INFO  TestBase:268 - click--homepage.loginpage.loginBtn--
2017-09-19 22:09:03 INFO  TestBase:268 - input--homepage.loginpage.login.emailtxtbox--Email
2017-09-19 22:09:03 INFO  TestBase:268 - input--homepage.loginpage.login.pwdtxtbox--Password
2017-09-19 22:09:04 INFO  TestBase:268 - click--homepage.loginpage.loginBtn--
